RUN_ID,YEAR,MONTH,DATA_SOURCE_ID,PORTROUTE,WEEKDAY,ARRIVEDEPART,TOTAL,AM_PM_NIGHT
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,243,2,1,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,189,2,1,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,313,2,1,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,323,2,1,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,393,2,1,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,443,2,1,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,913,2,1,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,111,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,119,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,121,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,131,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,132,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,135,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,141,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,142,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,145,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,151,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,152,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,161,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,162,1,2,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,163,1,2,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,164,1,2,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,165,1,2,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,181,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,191,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,192,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,199,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,201,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,202,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,211,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,219,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,221,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,231,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,241,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,249,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,311,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,319,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,321,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,331,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,341,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,351,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,361,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,371,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,381,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,382,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,391,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,401,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,411,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,421,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,441,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,481,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,471,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,911,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,113,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,123,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,133,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,134,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,143,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,144,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,153,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,154,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,171,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,172,1,2,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,173,1,2,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,174,1,2,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,175,1,2,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,183,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,193,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,203,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,204,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,213,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,223,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,233,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,234,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,243,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,189,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,313,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,323,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,393,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,443,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,913,1,2,44,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,111,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,119,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,121,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,131,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,132,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,135,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,141,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,142,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,145,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,151,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,152,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,161,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,162,2,2,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,163,2,2,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,164,2,2,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,165,2,2,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,181,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,191,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,192,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,199,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,201,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,202,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,211,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,219,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,221,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,231,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,241,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,249,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,311,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,319,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,321,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,331,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,341,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,351,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,361,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,371,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,381,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,382,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,391,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,401,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,411,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,421,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,441,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,481,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,471,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,911,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,113,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,123,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,4,133,2,2,18,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,233,1,1,46,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,234,1,1,46,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,243,1,1,46,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,189,1,1,46,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,313,1,1,46,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,323,1,1,46,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,393,1,1,46,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,443,1,1,46,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,913,1,1,46,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,111,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,119,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,121,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,131,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,132,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,135,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,141,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,142,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,145,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,151,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,152,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,161,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,162,2,1,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,163,2,1,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,164,2,1,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,165,2,1,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,181,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,191,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,192,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,199,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,201,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,202,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,211,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,219,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,221,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,231,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,241,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,249,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,311,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,319,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,321,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,331,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,341,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,351,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,361,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,371,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,381,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,382,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,391,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,401,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,411,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,421,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,441,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,481,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,471,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,911,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,113,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,123,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,133,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,134,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,143,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,144,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,153,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,154,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,171,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,172,2,1,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,173,2,1,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,174,2,1,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,175,2,1,0,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,183,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,193,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,203,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,204,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,213,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,223,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,233,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,234,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,243,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,189,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,313,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,323,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,393,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,443,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,913,2,1,16,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,111,1,2,46,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,119,1,2,46,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,121,1,2,46,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,131,1,2,46,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,4,132,1,2,46,1
